Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3
Pos Con,,,
Max Conc,Exp Time,Temp,Cell Viab
7,30,25.4,0.7398201673839
7,30,25.4,0.79462868119467
7,60,25.15,0.19284050390132
7,60,25.15,0.076399722742333
7,60,25.15,0.11382339726553
7,60,25.15,0.12522376061862
7,60,25.15,0.099951347163282
10,5,27,0.99974092453122
10,5,27,0.94658190034109
10,5,27,0.86830599375521
10,5,27,1.0015945530847
10,5,27,0.72432293605821
10,10,27,0.73032204786006
10,10,27,0.66880048769308
10,10,27,0.64693617615422
10,10,27,0.69349122242396
10,10,27,0.61134794201841
10,30,27,0.055543855020687
10,30,27,0.025492879008744
10,30,27,0.060896147345527
10,30,27,0.063531644880847
10,30,27,0.029476191609137
10,60,27.1,0.00048751043120942
10,60,27.1,-0.004616142349797
10,60,27.1,0.0034955166938848
10,60,27.1,-0.0035955975396729
10,60,27.1,-0.0078957740234408
Gly + PG,,,
Max Conc,Exp Time,Temp,Cell Viab
1,5,23.9,0.98373453690979
1,5,23.9,0.91122703521205
1,5,23.9,0.83723335324811
1,5,23.9,1.0489653272817
1,5,23.9,0.89740979906276
1,10,26.6,1.0854399613081
1,10,26.6,1.0638136811483
1,10,26.6,1.0718190405836
1,10,26.6,1.0983090898706
1,10,26.6,0.93816770728803
1,30,26.8,0.93100284319359
1,30,26.8,0.77150668859008
1,30,26.8,0.7673281749796
1,30,26.8,1.2877930273428
1,30,26.8,1.1868656389553
1,60,26.8,0.93186608870168
1,60,26.8,0.99848361018683
1,60,26.8,1.1170750515093
1,60,26.8,1.0485966069286
1,60,26.8,1.1884438303557
1,60,26.8,0.84336394586859
3,5,24.9,1.0643598732581
3,5,24.9,0.99938892252006
3,5,24.9,0.98160890702955
3,5,24.9,1.0425297341242
3,5,24.9,1.1437899153603
3,10,25.5,0.92780115183209
3,10,25.5,1.0080160659749
3,10,25.5,0.89045379494411
3,10,25.5,0.95777174061152
3,10,25.5,1.0436633956699
3,30,25,0.90775845664375
3,30,25,0.8331341015913
